"Date","GOOGL P/S (LTM)","MMM P/S (LTM)","NVDA P/S (LTM)","PG P/S (LTM)","GOOGL Open","GOOGL Low","GOOGL High","GOOGL Close","GOOGL Adj. Close","MMM Open","MMM Low","MMM High","MMM Close","MMM Adj. Close","NVDA Open","NVDA Low","NVDA High","NVDA Close","NVDA Adj. Close","PG Open","PG Low","PG High","PG Close","PG Adj. Close","GOOGL P/FCF (LTM)","MMM P/FCF (LTM)","NVDA P/FCF (LTM)","NVDA P/FCF (LTM)","PG P/FCF (LTM)","GOOGL P/E (LTM)","MMM P/E (LTM)","NVDA P/E (LTM)","PG P/E (LTM)","GOOGL Debt/Equity (LTM)","MMM Debt/Equity (LTM)","NVDA Debt/Equity (LTM)","PG Debt/Equity (LTM)"
05-08-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.231,52.58205,53.2615,52.9295,52.9295,131.80643412,131.516459964936,133.196991999966,201.74,132.953150096844,61.55326972751775,61.063199865197255,62.00373798480225,62.6,61.97651188134,61.97165303207999,61.1640002604336,62.031861438912,71.44,61.446979772544,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-09-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.205,53.1055,54.7,54.4475,54.4475,133.144269426318,132.709308193722,134.92365628693798,203.42,134.060324143452,62.17699500683475,61.904733972212256,63.33039175350825,63.945,63.3081158506755,61.730819404752,61.70501580182399,62.397412480392,72.37,62.246891463312,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-10-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.75,54.694,55.4705,55.2735,55.2735,133.52650808526602,133.3821800399046,135.549736849008,205.03,135.121365938118,63.83778731803201,63.65958009537,64.4763631992375,65.0325,64.38478448759174,62.737159918944,62.522129894544,63.081207957984,73.15,62.91778513944,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-11-2018,LOCKED,LOCKED,LOCKED,LOCKED,55.0205,54.861,55.4505,55.169,55.169,134.930246608644,134.218491864396,135.345436876122,205.16,135.207040120296,62.5655857562505,62.0111632857465,64.30063107689026,63.6325,62.99872831133175,63.330642786288,62.83177312968,63.73489923215999,73.37,63.107011560912,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-14-2018,LOCKED,LOCKED,LOCKED,LOCKED,55.2785,55.24,55.9075,55.33,55.33,135.543146527302,134.884114356702,135.78698843042395,205.76,135.60245942265598,63.37989375980325,62.96655200724,63.97886803597275,63.84,63.204161637456,63.459660800928,62.866177933584,63.459660800928,73.28,63.029600752128,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-15-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.845,53.939,54.956,54.2435,54.2435,135.075233686176,132.887246879784,135.477243310242,202.41,133.394701651146,62.568060856565246,59.7736726012125,62.5952869600275,61.39,60.778563329001,63.055404355056,62.44471908575999,63.141416364816,72.95,62.74576111992,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-16-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.2545,54.081505,54.719125,54.2045,54.2045,132.149130848712,131.18035355793,132.49182757742398,200.21,131.944830875826,60.3924476799,60.023657733002246,61.51119302216701,61.5025,60.88994284316475,62.771564722848,62.75436232089599,63.588678815568,73.53,63.244630776528,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-17-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.073,53.821,54.55,54.063,54.063,132.223517480182,131.838664566354,133.63685662924,200.36,132.94677554237603,60.908258585493904,60.74638702490925,62.2487729159625,61.9275,61.31070989667225,63.236029575552,63.13281516384,63.6488872224,73.96,63.61448241849599,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-18-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.3,53.234,53.6865,53.482,53.482,132.893692381848,131.67941508477,133.212191345016,198.96,132.017820233136,61.83048096276975,60.8231151346665,62.46410664334575,61.485,60.8726171409615,63.631684820448,62.883380335536,63.70909562923199,73.45,63.17582116872,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-21-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.95,53.9,54.665,54.2005,54.2005,133.0396710733,132.70790132000002,134.65028051767018,201.76,133.875730851616,61.847806664973,59.523687469422754,61.88493316969425,61.06,60.451850087454005,63.433857198,63.150017565792,63.8639172468,74.06,63.700494428256,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-22-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.49,53.613,54.59,53.7655,53.7655,134.008438752936,131.865206146618,134.10796967892605,198.97,132.02445562820202,60.5855055044505,59.46428506186875,60.83794098555185,60.675,60.0706846389825,64.044542467296,63.502666805808,64.457400114144,74.03,63.674690825328,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-23-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.5,53.348,54.4,54.298,54.298,131.20830203508402,130.42532541729602,131.91165391208003,198.67,131.825393776222,59.508489403692,59.501059510725,61.318906656651,61.885,61.306523501706,63.666089624352,63.41235419555999,63.90692325168,74.18,63.803708839968,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-24-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.345,53.615,54.356,54.2725,54.2725,131.931560097278,130.67149857424462,132.82733843118802,199.41,132.31641301110602,61.26937403687099,60.7371460373349,61.76717686566,61.9225,61.343672966541,63.717696830208,63.29873233066704,63.94992925655999,73.77,63.451059599952,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-25-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.3275,54.13,54.4785,54.204,54.204,131.599790343978,131.334374541338,132.31641301110602,199.03,132.064267998598,61.46998114698,61.113346284564,61.900914939066,62.32,61.737457293792,63.56287521264,63.433857198,64.182161682912,74.31,63.915524452656,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-29-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.8,53.154,54.067,53.4035,53.4035,131.3808223068,129.45655773766,131.719227455166,195.74,129.881223021884,61.556663231595,61.09848649863,62.247643277526,62.1475,61.566569755551,63.700494428256,63.451059599952,64.25097129072,74.05,63.69189322728,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-30-2018,LOCKED,LOCKED,LOCKED,LOCKED,53.674,53.3275,53.9495,53.8735,53.8735,130.777001355794,130.51822094822,132.296506825908,198.68,131.832029171288,61.90339157005499,61.65609996580335,62.742969475326,63.2475,62.656287390711,63.932726854608,63.69189322728,64.52190912146399,74.89,64.414394109264,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
05-31-2018,LOCKED,LOCKED,LOCKED,LOCKED,54.1,53.9,55.5,55,55,131.453811652526,130.226263565316,131.67941508477,197.23,130.869896886718,62.33680199313,62.230306860603,63.20362283928,63.0475,62.458156911591,64.225167687792,62.61674310528,64.242370089744,73.17,62.934987541392,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-01-2018,LOCKED,LOCKED,LOCKED,LOCKED,55.6435,55.600505,56.908,56.75,56.75,131.87847693675002,131.566613368648,132.986587912772,199.59,132.435850122294,62.9064271206,62.819745035985,63.864883313343,64.405,63.802967538618,63.072606757008,62.668350311136,63.420955396536,73.45,63.17582116872,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-04-2018,LOCKED,LOCKED,LOCKED,LOCKED,56.925,56.85,57.892865,57.652,57.652,133.192285159818,132.754349085462,133.82928308615402,201.06,133.411253196996,64.1447426151,63.82278058653,65.813991901686,66.2125,65.59357174366501,63.253231977504,63.17582116872,64.182161682912,74.18,63.803708839968,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-05-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.733,57.373,58.05482,57.551,57.551,133.42452398712803,133.298451480874,134.10133428386,201.2,133.50414872792,65.625767946522,65.17749773751301,66.02450553575099,66.2675,65.648057625423,63.889720849728,63.30483918336,63.97160428301952,73.97,63.623083619472,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-06-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.6385,56.816005,57.735695,57.3475,57.3475,133.92881401214402,133.73824546584848,135.39523632173,203.86,135.26916381547602,64.746563945427,64.58310630015299,65.700066876192,66.2875,65.66787067333499,63.70909562923199,63.408053595072,64.010137663392,74.35,63.94992925655999,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-07-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.229,56.306,57.29325,56.721,56.721,135.481496457588,135.202809864816,136.616149013874,205.07,136.072046618462,65.63072120849999,64.206658389825,65.74922800132364,65.725,65.11062870081,63.803708839968,63.73489923215999,65.70792872404463,75.76,65.162698594176,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-08-2018,LOCKED,LOCKED,LOCKED,LOCKED,56.5605,56.1615,56.939,56.6355,56.6355,136.012328062868,135.63411054410602,137.18679298955,206.59,137.080626668494,64.38249919004399,64.19427523488,65.3830581096,65.57,64.957077579492,65.24010940295999,65.14549619222399,66.409872735696,77.18,66.384069132768,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-11-2018,LOCKED,LOCKED,LOCKED,LOCKED,56.647,56.56993,57.387,57.045,57.045,137.080626668494,136.02559885300002,137.213334569814,205.12,136.105223593792,64.830769399053,64.41717202389,65.246843405205,65.155,64.545956835318,66.203443912272,66.126033103488,66.822730382544,77.53,66.685111166928,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-12-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.051,57.051,57.4375,57.4095,57.4095,136.470170322422,135.32888237107,136.65596138427,204.92,135.972515692472,64.810956351141,64.30820026037401,65.152731427623,65.645,65.03137650916199,66.93454599523199,66.323860725936,66.994754402064,77.24,66.43567633862399,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-13-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.614,57.169,57.782,57.2115,57.2115,136.118494383924,135.182903679618,136.46353492735602,204.89,135.952609507274,65.046236295096,64.8954094678659,65.79665548476301,65.6,64.98679715136,66.57329555424,65.54115143711999,66.57329555424,76.47,65.77338386347199,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-14-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.6105,57.53,58.2995,58.0055,58.0055,136.529888878016,135.0302895931,136.86928933564192,203.63,135.116549728958,65.437543991358,65.288946132018,66.67090622388,66.7275,66.103757727399,65.850794672256,65.11109138832,65.850794672256,75.99,65.360526216624,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-15-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.996,57.6845,58.19544,57.9635,57.9635,134.39992706183003,132.78089066572602,136.065411223396,204.97,136.005692667802,65.53165596894,65.22168083435676,66.244925693772,66.315,65.695113614214,65.506746633216,65.300317809792,66.667908764976,77.38,66.556093152288,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-18-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.6345,57.55,59.2065,59.179,59.179,134.386656271698,132.87378619665,135.740276865162,204.17,135.474861062522,65.254273298172,64.98184388938199,65.82885168762,66.2725,65.653010887401,66.108830701536,64.844454158064,66.31525952496,75.84,65.231508201984,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-19-2018,LOCKED,LOCKED,LOCKED,LOCKED,58.5055,58.0805,59.1405,58.9345,58.9345,133.543961098316,131.599790343978,133.92217861707803,199.39,132.303142220974,64.620255764988,63.159043481478,65.293899393996,65.0425,64.434508440813,65.016478177584,64.99927577563199,65.954009083968,76.33,65.652967049808,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-20-2018,LOCKED,LOCKED,LOCKED,LOCKED,59.165,59.1015,60.0745,59.2035,59.2035,132.26996524564402,130.889803071916,132.70790132000002,198.08,131.43390546732803,64.8461245111848,64.46194951217112,65.49450650410499,65.5775,64.964507472459,65.67016945175999,64.973472172704,65.67016945175999,75.85,65.24010940295999,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-21-2018,LOCKED,LOCKED,LOCKED,LOCKED,59.2755,58.174,59.51665,58.472,58.472,131.274655985744,129.118152589294,131.274655985744,195.52,129.735244330432,65.28399287004001,63.59988379752,65.46726356322598,64.2775,63.676659358179,64.964870971728,64.964870971728,66.27225352008,76.44,65.747580260544,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-22-2018,LOCKED,LOCKED,LOCKED,LOCKED,58.57475,57.9825,58.75,58.4645,58.4645,130.976063207774,129.50964089818802,131.009240183104,196.5,130.3855130469,63.884696361255,61.99752831394689,64.018434434661,62.7375,62.15105466895499,66.048622294704,66.031419892752,66.7668225762,77.43,66.599099157168,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-25-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.75,55.995,57.7995,56.964,56.964,130.040472503468,128.487790058024,130.272711330778,195.8,129.92103539228,61.086103343685,58.334566314906,61.12325280852,59.78,59.221200208968,66.470081142528,66.384069132768,67.037760406944,77.79,66.908742392304,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-26-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.207,56.45,57.3435,56.631,56.631,130.61111647914402,130.0411360429746,131.34764533147,196.58,130.43859620742802,60.35549720192999,59.41687882340889,60.838440244785,60.4975,59.931993302811,66.908742392304,66.538890750336,67.356004843056,78,67.0893676128,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-27-2018,LOCKED,LOCKED,LOCKED,LOCKED,56.8,55.835,57.3105,55.847,55.847,130.431960812362,129.230954305416,132.64154736934,194.92,129.337120626472,60.367880356875,58.32465979095,61.031617461927,58.93,58.379145672708,67.183980823536,66.710914769856,67.695752281608,77.69,66.822730382544,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-28-2018,LOCKED,LOCKED,LOCKED,LOCKED,55.6195,55.30362,56.7,56.339,56.339,129.7219735403,128.86600757678602,130.614434176677,195.97,130.033837108402,58.280080433148,58.20330487248899,59.771012288526,60.215,59.652134001054,66.968950799136,66.796926779616,67.360305443544,78.05,67.13237361767999,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-29-2018,LOCKED,LOCKED,LOCKED,LOCKED,56.6155,56.351,57.06795,56.4595,56.4595,130.36560686170202,130.358971466636,132.323048406172,196.72,130.531491738352,60.303487951161,58.659004974465,60.4297961316,59.225,58.67138812941,67.029159205968,66.478682343504,67.553832465504,78.06,67.140974818656,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
06-30-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246,1.3939,,0.5916
07-02-2018,LOCKED,LOCKED,LOCKED,LOCKED,55.7675,55.33,57.1495,57.1055,57.1055,129.69543196003602,128.401529922166,129.980753947874,195.52,129.735244330432,57.975454821501,57.77110799859861,60.03105854237099,60.56,59.993909077536,66.659307564,66.59135807628961,67.356004843056,78.13,67.201183225488,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-03-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.471,55.7215,57.4955,55.814,55.814,130.37887765183402,129.7219735403,132.01118483807,195.83,129.940941577478,60.34063741599599,58.57232288985,60.400076559732,59.21,58.656528343476,67.553832465504,66.900141191328,67.743058886976,77.9,67.00335560304,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-05-2018,LOCKED,LOCKED,LOCKED,LOCKED,56.23,56.156,57.207,57.0645,57.0645,130.763730565662,129.410109972198,131.035781763368,197.34,130.942886232444,59.208817054022994,58.81998598875,60.164796615777,60.6825,60.115263995997,67.209784426464,67.192582024512,68.1645177348,79.21,68.13011293089599,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-06-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.0885,56.862,57.81,57.754,57.754,130.777001355794,130.312523701174,131.420634677196,197.46,131.02251097323602,59.870077528086,59.657087263032,61.33748138906849,61.8325,61.254514250937,68.27633334748799,67.86347570064001,68.482762170912,79.31,68.216124940656,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-09-2018,LOCKED,LOCKED,LOCKED,LOCKED,58,57.861725,58.3965,58.364,58.364,131.473717837724,131.42727007226202,133.265274505544,200.53,133.05957725849802,61.99742924870733,60.94263211049223,62.094092156208,62.3125,61.730027400824994,67.485022857696,66.900141191328,67.80326729380799,77.86,66.968950799136,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-10-2018,LOCKED,LOCKED,LOCKED,LOCKED,58.4995,58.128,58.675,58.357,58.357,133.3714408266,132.966681727574,134.419833247028,201.48,133.689939789768,61.853858950275,61.450168099068,62.941099954446,63.3125,62.720679796425,67.149576019632,67.08076641182399,68.758000602144,79.82,68.65478619043199,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-11-2018,LOCKED,LOCKED,LOCKED,LOCKED,57.781,57.768725,59.022,58.573,58.573,132.588464208812,131.042417158434,132.588464208812,197.68,131.16848966468802,61.79194317555,61.19755173818999,62.13867151401,61.8825,61.304046870717,68.491363371888,67.97537732533776,68.671988592384,79.16,68.08710692601599,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-12-2018,LOCKED,LOCKED,LOCKED,LOCKED,58.743,58.655,60.0993,60.063,60.063,132.157163529522,130.9833621423466,132.70790132000002,199.32,132.25669445551202,61.757270341704,61.658205102144,62.70086674851299,62.8075,62.220400336647,68.241928543584,67.575335467944,68.396750161152,78.89,67.85487449966399,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-13-2018,LOCKED,LOCKED,LOCKED,LOCKED,60.14,59.7645,60.522,60.221,60.221,132.88705698678203,132.70790132000002,133.895637036814,201.18,133.490877937788,62.40614766082199,61.326336549618,62.40614766082199,62.33,61.747363817748,68.018297318208,67.86347570064001,68.353744156272,79.31,68.216124940656,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-16-2018,LOCKED,LOCKED,LOCKED,LOCKED,60.1905,59.670055,60.4355,59.8255,59.8255,133.73638755523,132.760984480528,133.75563020092142,201.11,133.444430172326,61.46998114698,61.34614959753,61.999980178626,62.05,61.46998114698,68.13011293089599,67.80326729380799,68.491363371888,79.53,68.405351362128,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-17-2018,LOCKED,LOCKED,LOCKED,LOCKED,59.137,59.1,60.938,60.654,60.654,133.36480543153402,132.79416145585802,134.74496760526202,202.07,134.081428098662,60.977131580169,60.722038588302,62.98072605027,63.4225,62.829651559941,68.51716697481599,68.42255376407999,69.2396678568,80.03,68.835411410928,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-18-2018,LOCKED,LOCKED,LOCKED,LOCKED,60.4265,60.228,61.0795,60.6455,60.6455,134.180959024652,133.60367965391,134.811321555922,202.2,134.16768823452,62.75535263027099,61.82661600939599,62.894043965654994,62.925,62.33680199313,68.568774180672,68.23332734260799,68.990233028496,79.72,68.568774180672,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-19-2018,LOCKED,LOCKED,LOCKED,LOCKED,60.3325,59.88672,60.824,59.955,59.955,133.875730851616,132.382766961766,134.227406790114,201.6,133.76956453056002,62.148578037966,61.997503547637,62.75535263027099,63.0075,62.418530815767,68.062945512258,67.602943457661,68.731250384031,78.73,68.33200331777701,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-20-2018,LOCKED,LOCKED,LOCKED,LOCKED,59.962,59.8295,60.53825,59.894,59.894,132.26332985057803,131.54670718345,134.662025166937,201.95,134.00180335787,62.393764505877,62.027223119505,62.78259557115,62.7225,62.13619488302099,67.97615267176799,67.97615267176799,68.6140800493695,78.68,68.288606897532,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-23-2018,LOCKED,LOCKED,LOCKED,LOCKED,59.783,59.6005,60.755,60.55,60.55,133.729752160164,131.16848966468802,133.729752160164,198.84,131.93819549234402,61.871195367198,60.251478700392,61.88853178412099,62.3525,61.769653496649,68.12370050060099,67.90671839937599,68.514268282806,78.51,68.14105906869901,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-24-2018,LOCKED,LOCKED,LOCKED,LOCKED,63.55,62.207,63.75,62.9075,62.9075,128.02331240340402,126.450723772762,134.16105283945402,200.68,133.15910818448802,62.250119908515,61.4204485272,63.116940754665,62.1775,61.596289327419,67.29916851594601,67.29916851594601,68.575023271149,78.99,68.55766470305099,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-25-2018,LOCKED,LOCKED,LOCKED,LOCKED,62.631,62.4525,63.912,63.797,63.797,133.125931209158,133.052941863432,135.687193704634,204.38,135.614204358908,61.690401305001,61.110869653574994,62.505212900382,62.9675,62.378904719943,68.323324033728,68.323324033728,69.08710103003999,79.47,68.974270337403,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-26-2018,LOCKED,LOCKED,LOCKED,LOCKED,63.359,63.15,64.37,64.275,64.275,135.952609507274,135.79336002569002,138.30817475570402,207.96,137.98967579253602,62.178297609834,62.009886702582,63.483482141036994,63.71,63.114464123676,69.05238389384401,68.974270337403,70.102577263773,80.09,69.51238594844101,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-27-2018,LOCKED,LOCKED,LOCKED,LOCKED,64.456,62.22475,64.572,62.6445,62.6445,138.467424237288,137.25314694021,139.74142008996,207.42,137.631364458972,63.48100551004799,61.876148629176,63.550351177740005,63.005,62.416054184778,69.147856018383,68.96559105335399,70.15057370456397,80.58,69.937670866842,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-29-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2275,
07-30-2018,LOCKED,LOCKED,LOCKED,LOCKED,62.2525,61.2085,62.6445,61.502,61.502,138.18210224945,135.866349371416,138.84564175605,205.12,136.105223593792,62.557222151151,60.112787365008,62.616661294887,61.0325,60.461992334456994,69.49502738034299,69.29540384721601,69.86823659445,80.2,69.60785807298001,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
07-31-2018,LOCKED,LOCKED,LOCKED,LOCKED,61.5855,60.8095,62.0605,61.361,61.361,137.505291952718,137.0209081129,141.187936214348,212.32,140.882708041312,60.357973832919,59.96941519705479,61.390728955332,61.215,60.642786396654,69.772764469911,68.939553201207,70.284842228802,80.88,70.198049388312,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
08-01-2018,LOCKED,LOCKED,LOCKED,LOCKED,61.9555,61.247,62.295015,61.6495,61.6495,139.993565102468,137.26641773034203,140.046648262996,207.05,137.38585484153,60.957318532257,60.40156253832539,61.50958247649411,61.6175,61.041523985883,69.79880232205801,69.529744516539,70.14597368401799,80.65,69.998425855185,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
08-02-2018,LOCKED,LOCKED,LOCKED,LOCKED,60.925,60.903,62.2205,62.0565,62.0565,136.65596138427,135.26252842041,136.68250296453402,205.53,136.37727479149802,60.328254261051,59.738816085669,62.108951942142,62.655,62.069325846318,70.12861511592,69.946350150891,71.361073450878,82,71.1701292018,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
08-03-2018,LOCKED,LOCKED,LOCKED,LOCKED,62.259,61.471,62.326,61.908,61.908,136.636055199072,136.15830675432,137.7381943195346,207.29,137.545104323114,62.314512314229,62.146101406977,62.673623807634,63.025,62.43586723268999,71.291639178486,71.10069492940801,72.12485044719,82.33,71.456545575417,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
08-06-2018,LOCKED,LOCKED,LOCKED,LOCKED,62.0805,61.5265,62.12308,61.8835,61.8835,137.65127064417,136.18153063705105,137.65790603923602,206.7,137.15361601422,62.309559052251,61.84293700761352,62.94852984741299,63.5075,62.913857013567,71.34371488278,71.300318462535,71.9729629763325,82.52,71.621451972348,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,,,,
